"price","mileage","tax","mpg","age","model","transmission","fuelType","manufacturer","model_collapsed","engineSize_int"
12490,25386,0,65.7,3,"Golf","Semi-Auto","Petrol","VW","Golf","[0.0,1.5)"
18990,4321,145,49.6,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
22980,4280,145,67.3,1,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
11480,30074,0,74.3,4,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
25980,3014,145,37.7,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
10480,53277,0,74.3,3,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
27490,19026,145,32.8,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
18490,38571,125,57.7,3,"Golf","Semi-Auto","Diesel","VW","Golf","[1.8,2.1)"
17990,24565,30,62.8,4,"Golf","Semi-Auto","Diesel","VW","Golf","[1.8,2.1)"
13790,44700,150,72.4,3,"Golf","Semi-Auto","Diesel","VW","Golf","[0.0,1.5)"
19500,2500,145,45.6,1,"Golf","Semi-Auto","Petrol","VW","Golf","[0.0,1.5)"
18000,2500,145,49.6,1,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
12890,30525,30,53.3,4,"Golf","Semi-Auto","Petrol","VW","Golf","[0.0,1.5)"
15500,14086,30,53.3,3,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
20890,25049,145,49.6,1,"Golf","Semi-Auto","Diesel","VW","Golf","[1.8,2.1)"
29990,25,145,32.8,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
14190,19801,20,67.3,3,"Golf","Semi-Auto","Diesel","VW","Golf","[1.8,2.1)"
14950,25600,145,58.9,2,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
17495,20000,20,60.1,3,"Golf","Semi-Auto","Petrol","VW","Golf","[0.0,1.5)"
16750,41084,30,62.8,3,"Golf","Semi-Auto","Diesel","VW","Golf","[1.8,2.1)"
19975,6000,145,44.8,1,"Golf","Automatic","Petrol","VW","Golf","[1.5,1.8)"
8995,46000,125,53.3,7,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
21990,19674,135,51.2471046573775,3,"Golf","Automatic","Hybrid","VW","Golf","[0.0,1.5)"
13990,27078,150,55.4,3,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
18690,6327,150,45.6,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.5,1.8)"
25990,8774,145,37.7,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
22083,5000,145,49.6,0,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
18750,30500,145,60.1,3,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
27990,2776,145,37.7,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
15189,32895,145,61.4,2,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
28890,4584,145,32.8,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
21791,2357,150,44.1,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.5,1.8)"
19436,1570,145,44.8,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.5,1.8)"
15189,33074,150,61.4,2,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
23914,3180,145,37.7,1,"Golf","Manual","Petrol","VW","Golf","[1.8,2.1)"
14999,21412,150,54.3,3,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
9495,59373,0,74.3,4,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
16499,7195,145,54.3,1,"Golf","Semi-Auto","Diesel","VW","Golf","[1.5,1.8)"
17999,6013,150,47.1,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
9450,41214,0,68.9,5,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
14995,14895,30,53.3,3,"Golf","Semi-Auto","Petrol","VW","Golf","[0.0,1.5)"
33250,590,145,36.2,0,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
9995,49933,0,74.3,4,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
15325,11939,145,68.9,2,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
26750,2999,150,44.8,0,"Golf","Semi-Auto","Hybrid","VW","Golf","[1.5,1.8)"
11690,24511,0,74.3,3,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
25490,14699,140,49.594225881558,2,"Golf","Semi-Auto","Hybrid","VW","Golf","[0.0,1.5)"
15290,32942,20,60.1,4,"Golf","Semi-Auto","Petrol","VW","Golf","[0.0,1.5)"
11490,27951,30,53.3,5,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
14690,12523,145,57.7,1,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
26499,3561,150,60.1,0,"Golf","Semi-Auto","Diesel","VW","Golf","[1.8,2.1)"
11991,35295,30,53.3,4,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
10791,49650,0,74.3,4,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
10991,27704,30,56.5,5,"Golf","Semi-Auto","Petrol","VW","Golf","[0.0,1.5)"
17995,30739,30,62.8,3,"Golf","Semi-Auto","Diesel","VW","Golf","[1.8,2.1)"
11995,15997,0,74.3,4,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
18850,12233,145,52.3,1,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
22990,17257,140,50.4398800956259,2,"Golf","Semi-Auto","Hybrid","VW","Golf","[0.0,1.5)"
16990,14472,145,47.1,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
17290,7131,145,44.8,2,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
25590,4253,145,37.7,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
16490,15081,145,54.3,1,"Golf","Semi-Auto","Diesel","VW","Golf","[1.5,1.8)"
14000,51000,20,67.3,6,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
18000,14813,145,45.6,2,"Golf","Semi-Auto","Diesel","VW","Golf","[1.5,1.8)"
18990,6514,145,49.6,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
25990,6545,145,49.6,1,"Golf","Semi-Auto","Diesel","VW","Golf","[1.8,2.1)"
13698,15252,145,57.7,1,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
20990,6000,145,45.6,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
12500,18500,30,53.3,4,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
31990,9747,145,32.8,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
12591,14214,30,53.3,4,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
13490,16370,30,53.3,3,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
15641,15000,150,55.4,3,"Golf","Semi-Auto","Petrol","VW","Golf","[0.0,1.5)"
22495,2000,150,44.8,0,"Golf","Semi-Auto","Hybrid","VW","Golf","[1.5,1.8)"
21995,1000,150,49.6,0,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
14400,24828,20,61.4,3,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
25990,1125,150,37.7,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
34995,9500,150,36.2,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
13300,29767,145,61.4,3,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
29999,4500,145,32.8,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
29999,4477,150,32.8,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
25495,3000,150,47.1,0,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
13299,18778,150,65.7,3,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
24495,3000,150,47.1,0,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
22995,2000,150,47.9,0,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
18795,34231,200,39.8,5,"Golf","Manual","Petrol","VW","Golf","[1.8,2.1)"
22495,3000,145,45.6,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
10991,31539,30,53.3,5,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
24999,4565,145,43.5,1,"Golf","Semi-Auto","Petrol","VW","Golf","[1.5,1.8)"
14995,13504,145,57.7,1,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
16995,14962,145,47.1,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
17295,2368,145,54.3,1,"Golf","Semi-Auto","Diesel","VW","Golf","[1.5,1.8)"
19990,6542,145,52.3,1,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
21291,16298,145,60.1,2,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
24000,17900,200,39.8,3,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
13800,24000,150,49.6,2,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
9995,36600,30,58.9,7,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
18491,7260,145,46.3,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
17999,31513,0,66.8977192539177,4,"Golf","Automatic","Hybrid","VW","Golf","[0.0,1.5)"
14799,12000,150,54.3,2,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
15900,29052,30,60.1,3,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
10900,21462,20,70.6,4,"Golf","Automatic","Diesel","VW","Golf","[1.5,1.8)"
14400,43288,20,67.3,5,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
16990,29000,145,57.7,3,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
16990,43000,200,39.8,4,"Golf","Manual","Petrol","VW","Golf","[1.8,2.1)"
9500,44079,160,44.1,5,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
16999,26800,20,67.3,3,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
10990,65000,20,67.3,5,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
21999,11041,145,37.7,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
17549,45256,200,40.4,4,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
18058,28458,145,57.7,3,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
14199,12140,30,53.3,4,"Golf","Automatic","Petrol","VW","Golf","[0.0,1.5)"
8640,40965,145,47.1,8,"Golf","Automatic","Petrol","VW","Golf","[0.0,1.5)"
11840,32779,150,61.4,3,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
23999,5995,145,37.7,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
8639,49790,30,56.5,7,"Golf","Automatic","Petrol","VW","Golf","[0.0,1.5)"
29555,5254,150,49.6,1,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
12989,37234,150,67.3,3,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
26989,8670,145,32.8,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
17497,32010,145,57.7,3,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
6499,78211,30,65.7,8,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
12717,58651,20,67.3,5,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
19499,14903,145,60.1,2,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
18999,22751,145,60.1,3,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
13590,9348,150,57.7,1,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
10990,42600,0,74.3,4,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
13700,29386,0,72.4,4,"Golf","Automatic","Diesel","VW","Golf","[1.5,1.8)"
14000,4100,150,54.3,3,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
13500,29231,150,55.4,3,"Golf","Semi-Auto","Petrol","VW","Golf","[0.0,1.5)"
16800,22030,145,60.1,3,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
8700,56304,0,74.3,5,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
12495,20045,30,53.3,4,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
20700,24847,145,35.8,3,"Golf","Manual","Petrol","VW","Golf","[1.8,2.1)"
16995,32345,30,62.8,4,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
17000,16544,145,55.4,2,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
11600,18673,30,62.8,4,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
16800,24712,20,67.3,4,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
10795,65890,30,58.9,4,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
14000,43880,145,47.1,5,"Golf","Manual","Petrol","VW","Golf","[1.8,2.1)"
11389,34069,150,54.3,3,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
21856,1243,145,53.3,0,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
12697,23114,30,53.3,4,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
12000,73850,20,67.3,5,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
12250,8553,150,49.6,1,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
16485,5867,150,42.2,1,"Golf","Automatic","Petrol","VW","Golf","[1.5,1.8)"
21000,1000,150,49.6,0,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
21999,248,145,47.9,0,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
30450,2811,145,36.2,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
10425,41796,0,74.3,4,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
19500,33001,200,40.4,4,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
18500,50,145,50.4,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
12799,71780,30,62.8,4,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
13499,16827,30,53.3,4,"Golf","Automatic","Petrol","VW","Golf","[0.0,1.5)"
15099,52828,200,39.8,5,"Golf","Manual","Petrol","VW","Golf","[1.8,2.1)"
14299,50412,145,47.1,5,"Golf","Manual","Petrol","VW","Golf","[1.8,2.1)"
15550,36210,145,60.1,3,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
17950,9191,145,53.3,1,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
14750,26000,150,55.4,3,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
23450,1000,145,49.6,0,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
21750,1000,145,50.4,0,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
18950,2000,145,56.5,1,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
13990,17994,150,58.9,3,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
39950,1000,145,32.8,0,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
20849,18944,200,39.8,4,"Golf","Manual","Petrol","VW","Golf","[1.8,2.1)"
19996,8546,145,43.5,2,"Golf","Automatic","Petrol","VW","Golf","[1.5,1.8)"
24990,100,145,44.8,0,"Golf","Automatic","Petrol","VW","Golf","[1.5,1.8)"
18390,4935,145,55.4,1,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
23990,10,145,49.6,0,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
11290,41183,30,53.3,4,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
29990,5631,150,32.8,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
23940,9535,145,49.6,1,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
10990,52000,30,53.3,5,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
10999,56728,30,62.8,5,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
21999,11777,145,44.8,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
6990,80000,0,68.9,7,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
11399,27115,30,53.3,5,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
14494,7132,145,54.3,2,"Golf","Automatic","Petrol","VW","Golf","[0.0,1.5)"
15680,13138,145,49.6,1,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
17390,6151,145,57.7,1,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
13090,20780,30,53.3,3,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
18690,5870,145,52.3,1,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
24790,5900,145,37.7,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
10490,41529,0,74.3,4,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
19999,12140,160,44.1,4,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
14000,17000,0,65.7,3,"Golf","Automatic","Petrol","VW","Golf","[0.0,1.5)"
10299,75233,20,67.3,7,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
31890,3924,145,36.2,1,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
12999,24200,145,58.9,2,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
22490,6018,150,47.9,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
16000,4463,145,48.7,1,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
9850,51157,30,62.8,7,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
9995,22000,160,44.1,7,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
25475,15762,145,39.8,2,"Golf","Automatic","Petrol","VW","Golf","[1.8,2.1)"
12995,16056,20,58.9,4,"Golf","Automatic","Diesel","VW","Golf","[1.5,1.8)"
19980,6385,150,45.6,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
12499,39163,0,74.3,4,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
20927.4960973586,23727.2820683617,118.191197801911,53.4296143934607,2.8717461237252,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
16480,17389,145,45.6,1,"Golf","Automatic","Petrol","VW","Golf","[0.0,1.5)"
16979,11955,145,45.6,1,"Golf","Manual","Petrol","VW","Golf","[1.5,1.8)"
18495,9554,145,62.8,1,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
17000,15066,145,45.6,1,"Golf","Automatic","Petrol","VW","Golf","[0.0,1.5)"
10600,30983,30,53.3,5,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
7500,67310,0,88.3,6,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
14900,46196,30,62.8,4,"Golf","Automatic","Diesel","VW","Golf","[1.8,2.1)"
8700,55311,0,68.9,5,"Golf","Manual","Diesel","VW","Golf","[1.5,1.8)"
7388,78000,30,62.8,7,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
9000,34921,150,47.1,8,"Golf","Automatic","Petrol","VW","Golf","[0.0,1.5)"
12200,32808,150,58.9,2,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
10300,59633,30,58.9,5,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
11800,36890,145,57.7,2,"Golf","Automatic","Petrol","VW","Golf","[0.0,1.5)"
13500,26605,145,54.3,2,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
16800,16346,145,47.1,4,"Golf","Manual","Petrol","VW","Golf","[1.8,2.1)"
19989,17448,135,51.8777107364945,3,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
19495,26000,165,44.1,4,"Golf","Semi-Auto","Petrol","VW","Golf","[1.8,2.1)"
3995,68000,160,44.1,9,"Golf","Manual","Petrol","VW","Golf","[0.0,1.5)"
34000,10,135,42.8,0,"Passat","Automatic","Hybrid","VW","Passat","[0.0,1.5)"
11495,49575,20,68.9,4,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
25985,3626,145,43.5,1,"Passat","Manual","Petrol","VW","Passat","[1.5,1.8)"
17490,6235,150,54.3,1,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
12945,56131,20,68.9,4,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
15995,33979,20,67.3,4,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
10500,36117,20,68.9,5,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
12498,44231,145,68.9,3,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
20998,12,145,49.6,0,"Passat","Semi-Auto","Diesel","VW","Passat","[1.5,1.8)"
10998,48735,20,68.9,4,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
14298,14400,145,47.1,1,"Passat","Manual","Petrol","VW","Passat","[1.5,1.8)"
20498,25,145,49.6,1,"Passat","Semi-Auto","Diesel","VW","Passat","[1.5,1.8)"
12489,56149,30,62.8,5,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
17998,9876,145,56.5,2,"Passat","Manual","Petrol","VW","Passat","[0.0,1.5)"
8070,59591,20,68.9,5,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
16380,29221,145,62.8,3,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
26950,12000,145,48.7,1,"Passat","Automatic","Diesel","VW","Passat","[1.8,2.1)"
27095,99,145,47.9,0,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
10490,49959,20,68.9,5,"Passat","Manual","Diesel","VW","Passat","[1.5,1.8)"
15995,46780,125,54.3,4,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
14995,20245,20,68.9,4,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
17499,31037,145,53.3,4,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
27985,4355,135,41.5,1,"Passat","Semi-Auto","Hybrid","VW","Passat","[0.0,1.5)"
26990,3987,145,35.8,1,"Passat","Automatic","Petrol","VW","Passat","[1.8,2.1)"
38000,2000,135,43.5,0,"Passat","Semi-Auto","Hybrid","VW","Passat","[0.0,1.5)"
32000,5512,135,41.5,1,"Passat","Semi-Auto","Hybrid","VW","Passat","[0.0,1.5)"
11720,59913,30,61.1,4,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
13981,37607,150,62.8,3,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
19750,4116,145,45.6,1,"Passat","Manual","Petrol","VW","Passat","[1.5,1.8)"
18046,4841,145,55.4,2,"Passat","Semi-Auto","Petrol","VW","Passat","[0.0,1.5)"
30990,9143,145,48.7,1,"Passat","Automatic","Diesel","VW","Passat","[1.8,2.1)"
20546,1870,145,45.6,1,"Passat","Manual","Petrol","VW","Passat","[1.5,1.8)"
27000,2000,150,57.7,0,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
10895,44545,20,68.9,5,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
13000,30051,145,68.9,3,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
9991,78684,20,67.3,5,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
8391,56261,30,61.4,6,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
24995,17500,145,48.7,1,"Passat","Automatic","Diesel","VW","Passat","[1.8,2.1)"
11290,48020,30,62.8,4,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
26950,12911,145,52.3,1,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
9990,62540,20,67.3,5,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
24990,1108,145,45.6,0,"Passat","Manual","Petrol","VW","Passat","[1.5,1.8)"
15990,12005,145,40.4,1,"Passat","Semi-Auto","Petrol","VW","Passat","[1.8,2.1)"
31980,7473,145,37.2,1,"Passat","Automatic","Diesel","VW","Passat","[1.8,2.1)"
29780,826,145,52.3,0,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
23999,4249,145,49.6,1,"Passat","Semi-Auto","Diesel","VW","Passat","[1.5,1.8)"
25690,4997,145,53.3,0,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
22998,3135,145,39.2,1,"Passat","Semi-Auto","Petrol","VW","Passat","[1.5,1.8)"
7295,53010,30,61.4,7,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
12995,43696,20,70.6,4,"Passat","Semi-Auto","Diesel","VW","Passat","[1.5,1.8)"
23995,11000,145,39.2,1,"Passat","Semi-Auto","Petrol","VW","Passat","[1.5,1.8)"
14999,21421,145,68.9,3,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
18995,17569,150,41.5,1,"Passat","Semi-Auto","Petrol","VW","Passat","[1.5,1.8)"
14995,64036,125,60.1,4,"Passat","Semi-Auto","Diesel","VW","Passat","[1.8,2.1)"
27999,1000,145,52.3,0,"Passat","Automatic","Diesel","VW","Passat","[1.8,2.1)"
11499,42185,20,68.9,4,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
5991,45198.1536574552,20,68.9,5,"Passat","Manual","Diesel","VW","Passat","[1.5,1.8)"
7492,38957.5234152262,20,67.3,4,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
9970,61277,20,70.6,5,"Passat","Automatic","Diesel","VW","Passat","[1.5,1.8)"
8049,82934,20,68.9,5,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
9528,53091,20,70.6,4,"Passat","Manual","Diesel","VW","Passat","[1.5,1.8)"
9000,64605,20,67.3,5,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
13995,23895,20,67.3,3,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
12000,29669,30,60.1,5,"Passat","Automatic","Diesel","VW","Passat","[1.8,2.1)"
13989,35063,145,70.6,2,"Passat","Automatic","Diesel","VW","Passat","[1.5,1.8)"
12529,37872,145,53.3,2,"Passat","Manual","Petrol","VW","Passat","[0.0,1.5)"
13499,37858,145,70.6,2,"Passat","Automatic","Diesel","VW","Passat","[1.5,1.8)"
19299,6993,145,44.8,2,"Passat","Automatic","Petrol","VW","Passat","[1.8,2.1)"
8000,79790,0,76.3,5,"Passat","Manual","Diesel","VW","Passat","[1.5,1.8)"
31790,1000,145,57.7,0,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
25490,478,145,42.8,0,"Passat","Automatic","Petrol","VW","Passat","[1.5,1.8)"
7750,57970,30,61.4,6,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
10899,54441,20,68.9,4,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
10995,54000,20,67.3,4,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
5975,79000,30,64.2,8,"Passat","Manual","Diesel","VW","Passat","[1.5,1.8)"
8999,81854,20,68.9,4,"Passat","Manual","Diesel","VW","Passat","[1.5,1.8)"
8000,86840,20,68.9,5,"Passat","Manual","Diesel","VW","Passat","[1.5,1.8)"
20927.4960973586,23727.2820683617,118.191197801911,53.4296143934607,2.8717461237252,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
9800,71859,20,68.9,3,"Passat","Manual","Diesel","VW","Passat","[1.8,2.1)"
